is_wc,home_elo,away_elo,elo_diff,home_form,away_form,form_diff,home_goals_avg,away_goals_avg,h2h_rate,h2h_matches,composure_diff,mentality_diff,squad_value_ratio,ca_diff,pace_diff,rank_diff,is_host,home_injured,away_injured,availability_diff,is_wc_match
-0.006999827,0.049870476,0.01782587,0.14504103,0.009225033,-0.0045532286,0.13775109,-0.022033595,0.008376091,-0.011307681,0.055695783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018155441
0.013300923,0.2607328,0.05172909,0.94908905,0.08916523,0.10514197,0.124059536,0.07556517,0.046168108,0.023356847,0.057790358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032271302
-0.005894222,-0.03967475,0.025266265,-0.22917289,0.043805625,-0.031371538,-0.06752167,-0.06731168,-0.015265963,0.07624053,-0.19625293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008272584
-0.0032274378,-0.11094176,-0.31465718,-0.23735116,-0.01656,-0.02125871,0.00040241104,-0.047461037,-0.092581965,0.0015445536,0.023938956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006104622
-0.0060430616,0.1136527,0.08035483,0.12468236,0.09808815,0.046428233,0.056489125,-0.08818809,0.046480622,0.08006278,-0.042099576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033391407
0.027115142,0.019990688,-0.024147084,-0.22420907,0.060006592,-0.031880688,-0.10366909,-0.027970724,0.07213548,0.11222676,0.0479651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036899466
0.016341977,-0.06872041,-0.18968798,0.27231336,-0.10067398,-0.02381111,0.085576616,-0.05566502,-0.0012495838,0.0015228251,0.0790816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030779466
-0.0042124083,-0.07650819,-0.12907682,-0.19676962,-0.042147145,-0.098269984,-0.13273463,-0.05519721,-0.06959884,-0.101398565,-0.03049165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00054727844
-0.004197167,0.1156426,0.22402717,0.3001782,0.056762595,0.038759433,0.121313915,-0.002759861,0.021151183,-0.0007181489,0.011879014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010646918
0.0133078145,0.015128447,-0.008176893,-0.17045105,-0.08953815,0.18883336,0.040553156,0.17454584,0.011409266,0.14948963,0.15317926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083670905
